series_id                     	area_type_code	area_code	measure_code	seasonal	srd_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
LAUCN460070000000003          	F	CN4600700000000	03	U	46	Unemployment Rate: Bennett County, SD (U)		1990	M01	2023	M06
LAUCN460070000000004          	F	CN4600700000000	04	U	46	Unemployment: Bennett County, SD (U)		1990	M01	2023	M06
LAUCN460070000000005          	F	CN4600700000000	05	U	46	Employment: Bennett County, SD (U)		1990	M01	2023	M06
LAUCN460070000000006          	F	CN4600700000000	06	U	46	Labor Force: Bennett County, SD (U)		1990	M01	2023	M06
LAUCN460090000000003          	F	CN4600900000000	03	U	46	Unemployment Rate: Bon Homme County, SD (U)		1990	M01	2023	M06
LAUCN460090000000004          	F	CN4600900000000	04	U	46	Unemployment: Bon Homme County, SD (U)		1990	M01	2023	M06
LAUCN460090000000005          	F	CN4600900000000	05	U	46	Employment: Bon Homme County, SD (U)		1990	M01	2023	M06
LAUCN460090000000006          	F	CN4600900000000	06	U	46	Labor Force: Bon Homme County, SD (U)		1990	M01	2023	M06
LAUCN460110000000003          	F	CN4601100000000	03	U	46	Unemployment Rate: Brookings County, SD (U)		1990	M01	2023	M06
LAUCN460110000000004          	F	CN4601100000000	04	U	46	Unemployment: Brookings County, SD (U)		1990	M01	2023	M06
LAUCN460110000000005          	F	CN4601100000000	05	U	46	Employment: Brookings County, SD (U)		1990	M01	2023	M06
LAUCN460110000000006          	F	CN4601100000000	06	U	46	Labor Force: Brookings County, SD (U)		1990	M01	2023	M06
LAUCN460130000000003          	F	CN4601300000000	03	U	46	Unemployment Rate: Brown County, SD (U)		1990	M01	2023	M06
LAUCN460130000000004          	F	CN4601300000000	04	U	46	Unemployment: Brown County, SD (U)		1990	M01	2023	M06
LAUCN460130000000005          	F	CN4601300000000	05	U	46	Employment: Brown County, SD (U)		1990	M01	2023	M06
LAUCN460130000000006          	F	CN4601300000000	06	U	46	Labor Force: Brown County, SD (U)		1990	M01	2023	M06
LAUCN460150000000003          	F	CN4601500000000	03	U	46	Unemployment Rate: Brule County, SD (U)		1990	M01	2023	M06
LAUCN460150000000004          	F	CN4601500000000	04	U	46	Unemployment: Brule County, SD (U)		1990	M01	2023	M06
LAUCN460150000000005          	F	CN4601500000000	05	U	46	Employment: Brule County, SD (U)		1990	M01	2023	M06
LAUCN460150000000006          	F	CN4601500000000	06	U	46	Labor Force: Brule County, SD (U)		1990	M01	2023	M06
LAUCN460170000000003          	F	CN4601700000000	03	U	46	Unemployment Rate: Buffalo County, SD (U)		1990	M01	2023	M06
LAUCN460170000000004          	F	CN4601700000000	04	U	46	Unemployment: Buffalo County, SD (U)		1990	M01	2023	M06
LAUCN460170000000005          	F	CN4601700000000	05	U	46	Employment: Buffalo County, SD (U)		1990	M01	2023	M06
LAUCN460170000000006          	F	CN4601700000000	06	U	46	Labor Force: Buffalo County, SD (U)		1990	M01	2023	M06
LAUCN460190000000003          	F	CN4601900000000	03	U	46	Unemployment Rate: Butte County, SD (U)		1990	M01	2023	M06
LAUCN460190000000004          	F	CN4601900000000	04	U	46	Unemployment: Butte County, SD (U)		1990	M01	2023	M06
LAUCN460190000000005          	F	CN4601900000000	05	U	46	Employment: Butte County, SD (U)		1990	M01	2023	M06
LAUCN460190000000006          	F	CN4601900000000	06	U	46	Labor Force: Butte County, SD (U)		1990	M01	2023	M06
LAUCN460210000000003          	F	CN4602100000000	03	U	46	Unemployment Rate: Campbell County, SD (U)		1990	M01	2023	M06
LAUCN460210000000004          	F	CN4602100000000	04	U	46	Unemployment: Campbell County, SD (U)		1990	M01	2023	M06
LAUCN460210000000005          	F	CN4602100000000	05	U	46	Employment: Campbell County, SD (U)		1990	M01	2023	M06
LAUCN460210000000006          	F	CN4602100000000	06	U	46	Labor Force: Campbell County, SD (U)		1990	M01	2023	M06
LAUCN460230000000003          	F	CN4602300000000	03	U	46	Unemployment Rate: Charles Mix County, SD (U)		1990	M01	2023	M06
LAUCN460230000000004          	F	CN4602300000000	04	U	46	Unemployment: Charles Mix County, SD (U)		1990	M01	2023	M06
LAUCN460230000000005          	F	CN4602300000000	05	U	46	Employment: Charles Mix County, SD (U)		1990	M01	2023	M06
LAUCN460230000000006          	F	CN4602300000000	06	U	46	Labor Force: Charles Mix County, SD (U)		1990	M01	2023	M06
LAUCN460250000000003          	F	CN4602500000000	03	U	46	Unemployment Rate: Clark County, SD (U)		1990	M01	2023	M06
LAUCN460250000000004          	F	CN4602500000000	04	U	46	Unemployment: Clark County, SD (U)		1990	M01	2023	M06
LAUCN460250000000005          	F	CN4602500000000	05	U	46	Employment: Clark County, SD (U)		1990	M01	2023	M06
LAUCN460250000000006          	F	CN4602500000000	06	U	46	Labor Force: Clark County, SD (U)		1990	M01	2023	M06
LAUCN460270000000003          	F	CN4602700000000	03	U	46	Unemployment Rate: Clay County, SD (U)		1990	M01	2023	M06
LAUCN460270000000004          	F	CN4602700000000	04	U	46	Unemployment: Clay County, SD (U)		1990	M01	2023	M06
LAUCN460270000000005          	F	CN4602700000000	05	U	46	Employment: Clay County, SD (U)		1990	M01	2023	M06
LAUCN460270000000006          	F	CN4602700000000	06	U	46	Labor Force: Clay County, SD (U)		1990	M01	2023	M06
LAUCN460290000000003          	F	CN4602900000000	03	U	46	Unemployment Rate: Codington County, SD (U)		1990	M01	2023	M06
LAUCN460290000000004          	F	CN4602900000000	04	U	46	Unemployment: Codington County, SD (U)		1990	M01	2023	M06
LAUCN460290000000005          	F	CN4602900000000	05	U	46	Employment: Codington County, SD (U)		1990	M01	2023	M06
LAUCN460290000000006          	F	CN4602900000000	06	U	46	Labor Force: Codington County, SD (U)		1990	M01	2023	M06
LAUCN460310000000003          	F	CN4603100000000	03	U	46	Unemployment Rate: Corson County, SD (U)		1990	M01	2023	M06
LAUCN460310000000004          	F	CN4603100000000	04	U	46	Unemployment: Corson County, SD (U)		1990	M01	2023	M06
LAUCN460310000000005          	F	CN4603100000000	05	U	46	Employment: Corson County, SD (U)		1990	M01	2023	M06
LAUCN460310000000006          	F	CN4603100000000	06	U	46	Labor Force: Corson County, SD (U)		1990	M01	2023	M06
LAUCN460330000000003          	F	CN4603300000000	03	U	46	Unemployment Rate: Custer County, SD (U)		1990	M01	2023	M06
LAUCN460330000000004          	F	CN4603300000000	04	U	46	Unemployment: Custer County, SD (U)		1990	M01	2023	M06
LAUCN460330000000005          	F	CN4603300000000	05	U	46	Employment: Custer County, SD (U)		1990	M01	2023	M06
LAUCN460330000000006          	F	CN4603300000000	06	U	46	Labor Force: Custer County, SD (U)		1990	M01	2023	M06
LAUCN460350000000003          	F	CN4603500000000	03	U	46	Unemployment Rate: Davison County, SD (U)		1990	M01	2023	M06
LAUCN460350000000004          	F	CN4603500000000	04	U	46	Unemployment: Davison County, SD (U)		1990	M01	2023	M06
LAUCN460350000000005          	F	CN4603500000000	05	U	46	Employment: Davison County, SD (U)		1990	M01	2023	M06
LAUCN460350000000006          	F	CN4603500000000	06	U	46	Labor Force: Davison County, SD (U)		1990	M01	2023	M06
LAUCN460370000000003          	F	CN4603700000000	03	U	46	Unemployment Rate: Day County, SD (U)		1990	M01	2023	M06
LAUCN460370000000004          	F	CN4603700000000	04	U	46	Unemployment: Day County, SD (U)		1990	M01	2023	M06
LAUCN460370000000005          	F	CN4603700000000	05	U	46	Employment: Day County, SD (U)		1990	M01	2023	M06
LAUCN460370000000006          	F	CN4603700000000	06	U	46	Labor Force: Day County, SD (U)		1990	M01	2023	M06
LAUCN460390000000003          	F	CN4603900000000	03	U	46	Unemployment Rate: Deuel County, SD (U)		1990	M01	2023	M06
LAUCN460390000000004          	F	CN4603900000000	04	U	46	Unemployment: Deuel County, SD (U)		1990	M01	2023	M06
LAUCN460390000000005          	F	CN4603900000000	05	U	46	Employment: Deuel County, SD (U)		1990	M01	2023	M06
LAUCN460390000000006          	F	CN4603900000000	06	U	46	Labor Force: Deuel County, SD (U)		1990	M01	2023	M06
LAUCN460410000000003          	F	CN4604100000000	03	U	46	Unemployment Rate: Dewey County, SD (U)		1990	M01	2023	M06
LAUCN460410000000004          	F	CN4604100000000	04	U	46	Unemployment: Dewey County, SD (U)		1990	M01	2023	M06
LAUCN460410000000005          	F	CN4604100000000	05	U	46	Employment: Dewey County, SD (U)		1990	M01	2023	M06
LAUCN460410000000006          	F	CN4604100000000	06	U	46	Labor Force: Dewey County, SD (U)		1990	M01	2023	M06
LAUCN460430000000003          	F	CN4604300000000	03	U	46	Unemployment Rate: Douglas County, SD (U)		1990	M01	2023	M06
LAUCN460430000000004          	F	CN4604300000000	04	U	46	Unemployment: Douglas County, SD (U)		1990	M01	2023	M06
LAUCN460430000000005          	F	CN4604300000000	05	U	46	Employment: Douglas County, SD (U)		1990	M01	2023	M06
LAUCN460430000000006          	F	CN4604300000000	06	U	46	Labor Force: Douglas County, SD (U)		1990	M01	2023	M06
LAUCN460450000000003          	F	CN4604500000000	03	U	46	Unemployment Rate: Edmunds County, SD (U)		1990	M01	2023	M06
LAUCN460450000000004          	F	CN4604500000000	04	U	46	Unemployment: Edmunds County, SD (U)		1990	M01	2023	M06
LAUCN460450000000005          	F	CN4604500000000	05	U	46	Employment: Edmunds County, SD (U)		1990	M01	2023	M06
LAUCN460450000000006          	F	CN4604500000000	06	U	46	Labor Force: Edmunds County, SD (U)		1990	M01	2023	M06
LAUCN460470000000003          	F	CN4604700000000	03	U	46	Unemployment Rate: Fall River County, SD (U)		1990	M01	2023	M06
LAUCN460470000000004          	F	CN4604700000000	04	U	46	Unemployment: Fall River County, SD (U)		1990	M01	2023	M06
LAUCN460470000000005          	F	CN4604700000000	05	U	46	Employment: Fall River County, SD (U)		1990	M01	2023	M06
LAUCN460470000000006          	F	CN4604700000000	06	U	46	Labor Force: Fall River County, SD (U)		1990	M01	2023	M06
LAUCN460490000000003          	F	CN4604900000000	03	U	46	Unemployment Rate: Faulk County, SD (U)		1990	M01	2023	M06
LAUCN460490000000004          	F	CN4604900000000	04	U	46	Unemployment: Faulk County, SD (U)		1990	M01	2023	M06
LAUCN460490000000005          	F	CN4604900000000	05	U	46	Employment: Faulk County, SD (U)		1990	M01	2023	M06
LAUCN460490000000006          	F	CN4604900000000	06	U	46	Labor Force: Faulk County, SD (U)		1990	M01	2023	M06
LAUCN460510000000003          	F	CN4605100000000	03	U	46	Unemployment Rate: Grant County, SD (U)		1990	M01	2023	M06
LAUCN460510000000004          	F	CN4605100000000	04	U	46	Unemployment: Grant County, SD (U)		1990	M01	2023	M06
LAUCN460510000000005          	F	CN4605100000000	05	U	46	Employment: Grant County, SD (U)		1990	M01	2023	M06
LAUCN460510000000006          	F	CN4605100000000	06	U	46	Labor Force: Grant County, SD (U)		1990	M01	2023	M06
LAUCN460530000000003          	F	CN4605300000000	03	U	46	Unemployment Rate: Gregory County, SD (U)		1990	M01	2023	M06
LAUCN460530000000004          	F	CN4605300000000	04	U	46	Unemployment: Gregory County, SD (U)		1990	M01	2023	M06
LAUCN460530000000005          	F	CN4605300000000	05	U	46	Employment: Gregory County, SD (U)		1990	M01	2023	M06
LAUCN460530000000006          	F	CN4605300000000	06	U	46	Labor Force: Gregory County, SD (U)		1990	M01	2023	M06
LAUCN460550000000003          	F	CN4605500000000	03	U	46	Unemployment Rate: Haakon County, SD (U)		1990	M01	2023	M06
LAUCN460550000000004          	F	CN4605500000000	04	U	46	Unemployment: Haakon County, SD (U)		1990	M01	2023	M06
LAUCN460550000000005          	F	CN4605500000000	05	U	46	Employment: Haakon County, SD (U)		1990	M01	2023	M06
LAUCN460550000000006          	F	CN4605500000000	06	U	46	Labor Force: Haakon County, SD (U)		1990	M01	2023	M06
LAUCN460570000000003          	F	CN4605700000000	03	U	46	Unemployment Rate: Hamlin County, SD (U)		1990	M01	2023	M06
LAUCN460570000000004          	F	CN4605700000000	04	U	46	Unemployment: Hamlin County, SD (U)		1990	M01	2023	M06
LAUCN460570000000005          	F	CN4605700000000	05	U	46	Employment: Hamlin County, SD (U)		1990	M01	2023	M06
LAUCN460570000000006          	F	CN4605700000000	06	U	46	Labor Force: Hamlin County, SD (U)		1990	M01	2023	M06
LAUCN460590000000003          	F	CN4605900000000	03	U	46	Unemployment Rate: Hand County, SD (U)		1990	M01	2023	M06
LAUCN460590000000004          	F	CN4605900000000	04	U	46	Unemployment: Hand County, SD (U)		1990	M01	2023	M06
LAUCN460590000000005          	F	CN4605900000000	05	U	46	Employment: Hand County, SD (U)		1990	M01	2023	M06
LAUCN460590000000006          	F	CN4605900000000	06	U	46	Labor Force: Hand County, SD (U)		1990	M01	2023	M06
LAUCN460610000000003          	F	CN4606100000000	03	U	46	Unemployment Rate: Hanson County, SD (U)		1990	M01	2023	M06
LAUCN460610000000004          	F	CN4606100000000	04	U	46	Unemployment: Hanson County, SD (U)		1990	M01	2023	M06
LAUCN460610000000005          	F	CN4606100000000	05	U	46	Employment: Hanson County, SD (U)		1990	M01	2023	M06
LAUCN460610000000006          	F	CN4606100000000	06	U	46	Labor Force: Hanson County, SD (U)		1990	M01	2023	M06
LAUCN460630000000003          	F	CN4606300000000	03	U	46	Unemployment Rate: Harding County, SD (U)		1990	M01	2023	M06
LAUCN460630000000004          	F	CN4606300000000	04	U	46	Unemployment: Harding County, SD (U)		1990	M01	2023	M06
LAUCN460630000000005          	F	CN4606300000000	05	U	46	Employment: Harding County, SD (U)		1990	M01	2023	M06
LAUCN460630000000006          	F	CN4606300000000	06	U	46	Labor Force: Harding County, SD (U)		1990	M01	2023	M06
LAUCN460650000000003          	F	CN4606500000000	03	U	46	Unemployment Rate: Hughes County, SD (U)		1990	M01	2023	M06
LAUCN460650000000004          	F	CN4606500000000	04	U	46	Unemployment: Hughes County, SD (U)		1990	M01	2023	M06
LAUCN460650000000005          	F	CN4606500000000	05	U	46	Employment: Hughes County, SD (U)		1990	M01	2023	M06
LAUCN460650000000006          	F	CN4606500000000	06	U	46	Labor Force: Hughes County, SD (U)		1990	M01	2023	M06
LAUCN460670000000003          	F	CN4606700000000	03	U	46	Unemployment Rate: Hutchinson County, SD (U)		1990	M01	2023	M06
LAUCN460670000000004          	F	CN4606700000000	04	U	46	Unemployment: Hutchinson County, SD (U)		1990	M01	2023	M06
LAUCN460670000000005          	F	CN4606700000000	05	U	46	Employment: Hutchinson County, SD (U)		1990	M01	2023	M06
LAUCN460670000000006          	F	CN4606700000000	06	U	46	Labor Force: Hutchinson County, SD (U)		1990	M01	2023	M06
LAUCN460690000000003          	F	CN4606900000000	03	U	46	Unemployment Rate: Hyde County, SD (U)		1990	M01	2023	M06
LAUCN460690000000004          	F	CN4606900000000	04	U	46	Unemployment: Hyde County, SD (U)		1990	M01	2023	M06
LAUCN460690000000005          	F	CN4606900000000	05	U	46	Employment: Hyde County, SD (U)		1990	M01	2023	M06
LAUCN460690000000006          	F	CN4606900000000	06	U	46	Labor Force: Hyde County, SD (U)		1990	M01	2023	M06
LAUCN460710000000003          	F	CN4607100000000	03	U	46	Unemployment Rate: Jackson County, SD (U)		1990	M01	2023	M06
LAUCN460710000000004          	F	CN4607100000000	04	U	46	Unemployment: Jackson County, SD (U)		1990	M01	2023	M06
LAUCN460710000000005          	F	CN4607100000000	05	U	46	Employment: Jackson County, SD (U)		1990	M01	2023	M06
LAUCN460710000000006          	F	CN4607100000000	06	U	46	Labor Force: Jackson County, SD (U)		1990	M01	2023	M06
LAUCN460730000000003          	F	CN4607300000000	03	U	46	Unemployment Rate: Jerauld County, SD (U)		1990	M01	2023	M06
LAUCN460730000000004          	F	CN4607300000000	04	U	46	Unemployment: Jerauld County, SD (U)		1990	M01	2023	M06
LAUCN460730000000005          	F	CN4607300000000	05	U	46	Employment: Jerauld County, SD (U)		1990	M01	2023	M06
LAUCN460730000000006          	F	CN4607300000000	06	U	46	Labor Force: Jerauld County, SD (U)		1990	M01	2023	M06
LAUCN460750000000003          	F	CN4607500000000	03	U	46	Unemployment Rate: Jones County, SD (U)		1990	M01	2023	M06
LAUCN460750000000004          	F	CN4607500000000	04	U	46	Unemployment: Jones County, SD (U)		1990	M01	2023	M06
LAUCN460750000000005          	F	CN4607500000000	05	U	46	Employment: Jones County, SD (U)		1990	M01	2023	M06
LAUCN460750000000006          	F	CN4607500000000	06	U	46	Labor Force: Jones County, SD (U)		1990	M01	2023	M06
LAUCN460770000000003          	F	CN4607700000000	03	U	46	Unemployment Rate: Kingsbury County, SD (U)		1990	M01	2023	M06
LAUCN460770000000004          	F	CN4607700000000	04	U	46	Unemployment: Kingsbury County, SD (U)		1990	M01	2023	M06
LAUCN460770000000005          	F	CN4607700000000	05	U	46	Employment: Kingsbury County, SD (U)		1990	M01	2023	M06
LAUCN460770000000006          	F	CN4607700000000	06	U	46	Labor Force: Kingsbury County, SD (U)		1990	M01	2023	M06
LAUCN460790000000003          	F	CN4607900000000	03	U	46	Unemployment Rate: Lake County, SD (U)		1990	M01	2023	M06
LAUCN460790000000004          	F	CN4607900000000	04	U	46	Unemployment: Lake County, SD (U)		1990	M01	2023	M06
LAUCN460790000000005          	F	CN4607900000000	05	U	46	Employment: Lake County, SD (U)		1990	M01	2023	M06
LAUCN460790000000006          	F	CN4607900000000	06	U	46	Labor Force: Lake County, SD (U)		1990	M01	2023	M06
LAUCN460810000000003          	F	CN4608100000000	03	U	46	Unemployment Rate: Lawrence County, SD (U)		1990	M01	2023	M06
LAUCN460810000000004          	F	CN4608100000000	04	U	46	Unemployment: Lawrence County, SD (U)		1990	M01	2023	M06
LAUCN460810000000005          	F	CN4608100000000	05	U	46	Employment: Lawrence County, SD (U)		1990	M01	2023	M06
LAUCN460810000000006          	F	CN4608100000000	06	U	46	Labor Force: Lawrence County, SD (U)		1990	M01	2023	M06
LAUCN460830000000003          	F	CN4608300000000	03	U	46	Unemployment Rate: Lincoln County, SD (U)		1990	M01	2023	M06
LAUCN460830000000004          	F	CN4608300000000	04	U	46	Unemployment: Lincoln County, SD (U)		1990	M01	2023	M06
LAUCN460830000000005          	F	CN4608300000000	05	U	46	Employment: Lincoln County, SD (U)		1990	M01	2023	M06
